-1684, -17373, -2735,
93.73, 160.65, 94.87,
-1801, -19717, -2819,
93.88, 161.55, 95.14,
-1822, -14116, -3132,
94.00, 160.45, 95.44,
-3103, -15625, -2587,
94.23, 159.57, 95.76,
-1201, -15517, -2810,
94.10, 159.19, 96.09,
-560, -17387, -1370,
93.97, 159.42, 96.36,
-881, -16512, -1615,
93.76, 159.54, 96.69,
-695, -16434, -1980,
93.53, 159.89, 97.07,
-1265, -13823, -3606,
93.61, 158.10, 97.56,
268, -10715, -306,
93.43, 155.54, 97.34,
-648, -15937, -3932,
93.32, 155.37, 97.75,
-453, -15340, -1363,
93.24, 154.73, 97.81,
-410, -18051, -4202,
93.12, 155.89, 98.22,
-1108, -19309, -4682,
93.09, 157.54, 98.75,
-2276, -21787, -5271,
93.51, 159.67, 99.26,
-773, -21661, -5862,
93.56, 161.97, 99.70,
-577, -16061, -5177,
93.54, 161.10, 100.05,
-609, -16931, -6114,
93.50, 161.11, 100.55,
-947, -15576, -6005,
93.53, 160.62, 101.12,
-781, -13096, -3397,
93.45, 159.27, 101.24,
-788, -12158, -3033,
93.45, 152.67, 102.80,
-2913, -16315, -2690,
93.65, 158.79, 101.23,
-1767, -17358, -1718,
93.65, 157.76, 101.05,
-1607, -16188, -2790,
93.61, 158.66, 100.99,
-1106, -13204, -2246,
93.29, 157.61, 100.94,
-1996, -16161, -3033,
93.42, 157.89, 100.97,
-509, -14865, -3296,
93.41, 156.82, 101.29,
216, -15520, -3998,
93.23, 156.42, 101.68,
-164, -18045, -4232,
93.15, 157.08, 102.06,
92, -17941, -5320,
92.93, 158.86, 102.34,
-1257, -18695, -3794,
93.17, 162.79, 102.92,
-1607, -21427, -5310,
93.33, 166.11, 103.15,
-193, -19086, -5120,
93.29, 168.91, 103.77,
-1175, -17002, -6046,
93.41, 168.06, 104.08,
-606, -15783, -5491,
93.33, 165.56, 104.22,
382, -12399, -4294,
92.90, 160.37, 104.05,
-645, -10793, -2045,
92.88, 155.67, 103.42,
-1192, -14515, -3207,
92.98, 155.07, 103.09,
-2060, -18152, -2879,
93.21, 155.54, 102.55,
-2199, -16195, -2472,
93.42, 155.78, 101.97,
-531, -10555, -1515,
93.38, 154.80, 101.66,
-1927, -12768, -883,
93.38, 149.79, 103.33,
197, -14780, -3063,
92.87, 154.22, 101.72,
-488, -16323, -3142,
92.66, 153.84, 101.95,
-2120, -18276, -3956,
92.75, 154.62, 102.15,
-1353, -18781, -4373,
92.79, 156.81, 102.50,
-518, -21444, -3942,
92.55, 159.09, 102.65,
-2386, -24606, -3768,
92.85, 164.09, 102.73,
-2279, -15917, -5210,
93.26, 164.32, 102.93,
-1317, -16519, -5903,
93.44, 163.43, 103.21,
-1547, -14949, -4373,
93.71, 161.81, 103.05,
-1160, -12744, -2856,
93.69, 158.94, 102.89,
-484, -11561, -1725,
93.51, 154.87, 102.30,
-3387, -18789, -4758,
94.03, 154.76, 102.24,
-2857, -16428, -4162,
94.30, 154.54, 101.93,
-2786, -14842, -2797,
94.66, 154.19, 101.48,
-1023, -11773, -986,
94.88, 153.95, 100.94,
-1534, -13199, -3286,
95.03, 154.86, 101.14,
354, -15053, -3258,
94.78, 155.06, 101.15,
-226, -16141, -4813,
94.48, 154.30, 101.47,
-709, -18828, -5837,
94.24, 155.30, 102.02,
1, -18470, -4452,
94.15, 158.57, 102.51,
-1337, -21526, -5707,
94.15, 153.24, 105.59,
417, -21783, -6456,
94.12, 161.93, 103.07,
-276, -16874, -6009,
94.08, 162.22, 103.55,
-120, -16105, -6348,
93.76, 161.10, 103.95,
1457, -11791, -3295,
93.30, 157.87, 103.77,
237, -11092, -1694,
93.18, 153.78, 103.40,
-3661, -15898, -1480,
93.39, 150.75, 103.02,
-2447, -17385, -3257,
93.41, 151.24, 102.69,
-1732, -15318, -4260,
93.48, 150.84, 102.42,
-2111, -14212, -2658,
93.57, 150.59, 102.13,
-1431, -14037, -1514,
93.62, 151.02, 101.91,
-155, -14579, -2043,
93.56, 152.05, 101.96,
-33, -16629, -5755,
93.02, 151.31, 102.13,
2, -17593, -5356,
92.56, 151.71, 102.33,
-20, -19428, -6555,
92.11, 153.32, 102.95,
-1445, -21662, -4625,
92.18, 157.14, 103.56,
-1065, -22168, -3919,
92.10, 161.22, 103.66,
-443, -15228, -5540,
92.23, 161.31, 104.04,
-271, -17931, -6183,
92.24, 162.24, 104.27,
458, -17299, -6329,
92.05, 161.44, 104.35,
82, -12037, -4461,
92.03, 158.41, 104.35,
-477, -8068, -3441,
92.03, 150.42, 104.62,
631, -9917, -5929,
92.00, 153.68, 104.27,
462, -16282, -7134,
91.88, 153.46, 104.45,
-1487, -13294, -11175,
92.10, 152.46, 105.26,
1379, -12750, -10629,
92.11, 152.80, 106.50,
1120, -11532, -11088,
91.97, 152.95, 108.09,
1689, -11609, -11286,
91.10, 151.46, 109.77,
2084, -11524, -11225,
90.37, 149.54, 111.15,
