3283, -3479, 16159,
83.03, 97.96, 20.90,
2803, -2399, 15620,
82.76, 98.02, 21.42,
4397, -2257, 16410,
82.23, 98.06, 21.51,
2743, -2036, 15349,
82.00, 98.05, 22.12,
-47, -13, 17094,
82.22, 97.73, 21.90,
-1576, 1218, 16499,
82.69, 97.22, 22.02,
25, -32, 16545,
82.69, 96.89, 28.33,
522, 445, 16925,
82.86, 96.82, 21.86,
-777, 569, 17374,
83.23, 96.37, 21.61,
-426, 287, 16533,
83.61, 96.02, 21.60,
1008, 3819, 15624,
83.78, 95.03, 22.07,
-1316, -5126, 22284,
84.36, 95.47, 19.52,
-3242, -3727, 17687,
85.26, 95.67, 19.04,
-519, -7935, 11866,
85.69, 96.55, 21.19,
-2629, -12006, 11298,
86.42, 98.12, 23.46,
-3921, -12926, 9749,
87.38, 99.80, 26.12,
-3342, -13063, 9809,
88.37, 101.45, 28.44,
-4825, -14045, 9588,
89.60, 103.31, 30.71,
-4154, -14774, 8205,
90.75, 105.30, 33.21,
-4364, -13879, 7162,
92.05, 107.16, 35.72,
-3648, -15413, 5080,
93.24, 109.26, 38.66,
-3458, -16550, 4374,
94.34, 111.52, 41.62,
-2472, -16759, 4202,
95.20, 114.04, 44.34,
-2052, -15433, 5519,
96.24, 116.40, 46.81,
-4492, -14977, 8154,
97.42, 118.76, 48.38,
-3031, -12430, 9130,
97.91, 121.08, 50.09,
-2835, -10394, 11359,
98.12, 123.31, 51.16,
-932, -9685, 14018,
98.12, 123.57, 56.50,
1152, -5192, 21296,
98.02, 124.40, 50.25,
-2015, 483, 16831,
98.22, 124.42, 50.36,
-1517, 674, 17302,
98.40, 124.35, 50.20,
-468, 1081, 16811,
98.64, 124.88, 49.95,
-402, 1157, 16927,
98.49, 123.65, 51.07,
-559, 1692, 16854,
98.05, 122.61, 51.25,
-255, 2131, 16434,
98.01, 120.69, 50.29,
-106, 1284, 17201,
97.59, 118.22, 49.04,
896, 4484, 15726,
96.81, 115.07, 47.74,
-2266, -136, 18986,
96.63, 112.78, 45.70,
-898, -4600, 15356,
95.99, 111.13, 44.38,
-376, -8099, 13306,
95.38, 109.97, 43.19,
-2651, -12436, 11119,
95.10, 109.72, 42.25,
-2131, -13573, 7704,
94.85, 109.41, 41.61,
-3918, -13827, 9827,
94.93, 108.94, 40.26,
-3547, -15142, 8038,
95.10, 108.66, 39.29,
-2614, -15636, 4598,
95.19, 108.70, 39.53,
-2066, -17144, 3907,
94.80, 109.07, 40.59,
-1772, -16245, 2299,
94.59, 109.73, 42.27,
-1164, -17296, 2249,
94.32, 110.92, 44.42,
-823, -16392, 3804,
94.32, 110.16, 52.57,
-1473, -15327, 6982,
94.75, 112.68, 47.64,
-1595, -14281, 8382,
94.68, 115.30, 49.46,
-728, -12232, 10359,
94.55, 117.64, 50.92,
-1026, -9658, 12288,
94.64, 119.62, 51.86,
-2200, -8089, 15758,
94.94, 121.35, 52.10,
-7602, -4164, 21014,
96.08, 122.47, 51.24,
-2553, 5522, 17230,
96.46, 121.82, 51.08,
-744, 1717, 15525,
96.56, 121.74, 51.43,
-232, 788, 17243,
96.74, 122.45, 51.11,
1101, 3044, 16323,
96.20, 121.84, 51.66,
-341, 762, 16772,
96.10, 120.82, 51.37,
149, -260, 17057,
96.02, 119.35, 50.59,
1687, 8657, 17698,
