-1742, -14230, -13719,
93.52, 147.83, 96.89,
-1905, -12753, -10069,
93.57, 149.69, 98.35,
-666, -12870, -6217,
92.41, 145.32, 98.12,
421, -14689, -3292,
92.44, 142.06, 99.15,
-326, -16646, -2807,
93.51, 148.13, 99.74,
720, -7503, -1588,
93.76, 150.73, 100.09,
-3995, -26932, -7681,
94.09, 148.85, 101.96,
-1672, -18361, -762,
93.37, 144.60, 103.87,
2830, -3350, 1480,
93.40, 146.72, 104.03,
-3636, -7993, 1528,
94.41, 148.21, 103.96,
-470, -32760, 10055,
94.19, 149.99, 103.31,
-1285, 1809, 4692,
93.86, 143.76, 102.75,
-3215, -3891, 1452,
94.22, 140.79, 102.32,
-835, -20614, 470,
94.18, 142.60, 101.50,
-646, -20969, 575,
94.18, 138.56, 103.77,
-210, -23265, -2453,
94.10, 144.44, 100.70,
627, -3676, -1251,
93.71, 141.37, 99.82,
-714, -10472, 270,
93.58, 140.23, 98.53,
-3564, -32760, 477,
93.88, 145.06, 97.22,
3154, 1208, 2407,
93.03, 140.76, 95.66,
-677, 1026, 1605,
92.78, 136.98, 94.12,
-3760, -32760, 6780,
93.11, 141.58, 90.79,
-2743, -32760, 6343,
93.24, 147.14, 88.14,
6378, 3517, 329,
92.10, 142.53, 87.08,
2963, -783, 3909,
91.69, 138.97, 85.91,
-5100, -30846, 2128,
92.46, 142.61, 85.11,
-2607, -24817, 4188,
93.00, 147.51, 84.17,
-922, -18901, 1084,
92.50, 145.16, 82.74,
1540, -7886, -2959,
91.98, 142.29, 83.10,
-6255, -32760, -6570,
93.46, 150.96, 84.41,
-1014, -13122, -3550,
93.03, 152.72, 85.23,
356, -2424, 1206,
92.90, 143.42, 86.67,
3756, -11813, 2352,
92.08, 147.30, 87.05,
-10055, -32760, 8151,
93.19, 157.38, 85.96,
-934, -7663, 547,
93.20, 152.44, 85.95,
-347, -4413, 839,
93.20, 145.26, 86.27,
2337, -2928, 1706,
92.79, 146.00, 85.27,
-4194, -28344, -2824,
93.57, 153.99, 85.53,
-1631, -13415, 822,
93.72, 155.10, 85.44,
-1513, -18691, 383,
93.39, 150.15, 85.46,
-64, -11016, -800,
93.91, 154.40, 85.98,
-291, -11381, 1782,
93.85, 159.54, 85.95,
-5467, -32760, -991,
94.13, 159.54, 87.21,
2221, 3479, 361,
93.32, 146.56, 88.18,
-1630, 1255, 1262,
94.62, 147.23, 88.03,
2305, -31133, 5822,
94.73, 157.92, 87.72,
-898, -32760, 10586,
94.04, 158.76, 86.35,
-3987, -2835, 2058,
94.27, 150.45, 86.69,
167, -3210, 2814,
94.09, 145.65, 86.41,
-4761, -27584, 1116,
95.12, 151.80, 85.75,
-2848, -15106, 2233,
94.56, 146.24, 84.32,
-1946, -19634, -180,
94.71, 148.19, 83.77,
-110, -17203, -304,
94.79, 153.07, 84.02,
865, -4106, -1141,
95.26, 150.43, 84.58,
-4112, -32760, -5483,
94.29, 150.43, 86.80,
-3918, -8522, -1868,
94.78, 150.72, 87.19,
4787, 5441, -367,
94.78, 148.26, 86.58,
-67, 191, 2110,
95.17, 149.70, 87.12,
-7132, -32760, 10384,
95.65, 151.15, 84.98,
3926, -27075, 1761,
94.74, 156.13, 84.83,
4961, 3329, -1926,
93.69, 148.46, 85.20,
665, -20185, -862,
93.57, 151.42, 85.21,
-5109, -26790, -336,
94.36, 157.17, 85.56,
-816, -13639, -571,
93.60, 150.19, 85.49,
-1147, -15369, -2909,
94.15, 157.06, 86.02,
-839, -13668, -3822,
94.02, 164.38, 86.84,
456, -15058, -4764,
94.32, 156.59, 88.56,
-371, -15990, -5591,
94.23, 150.49, 91.18,
-1460, -14672, -9344,
93.82, 154.65, 93.03,
-2494, -13073, -11065,
94.26, 158.69, 95.28,
-1751, -13483, -9884,
93.77, 153.09, 97.07,
