2521, -2840, 16262,
83.01, 99.11, 29.84,
3753, -3356, 15846,
82.39, 100.07, 23.05,
3123, -2840, 16003,
81.91, 99.96, 23.26,
510, -2319, 16473,
81.83, 99.78, 22.94,
-3068, 1434, 18741,
83.05, 99.00, 21.98,
-52, 384, 17053,
83.56, 98.41, 21.58,
879, -285, 16924,
83.86, 97.93, 21.36,
1678, 593, 16466,
83.86, 97.25, 21.22,
445, 243, 16900,
84.06, 96.76, 20.94,
690, 1017, 16623,
84.29, 96.14, 20.73,
803, 1295, 16458,
84.59, 95.39, 20.54,
1355, 2592, 16675,
84.80, 94.47, 20.44,
1000, 1831, 16865,
84.95, 93.73, 20.23,
-1305, 3229, 18179,
85.47, 92.75, 19.34,
-17, -3401, 18516,
85.82, 92.82, 18.25,
-3782, -6250, 13170,
86.84, 93.37, 19.91,
-5040, -9300, 13511,
88.02, 94.38, 21.27,
-4765, -10601, 12559,
89.17, 95.64, 23.06,
-5184, -10777, 11018,
90.42, 96.90, 25.12,
-6044, -12651, 9847,
91.90, 98.48, 27.49,
-5396, -13402, 9572,
93.31, 100.18, 29.70,
-4829, -13876, 8515,
93.31, 100.43, 38.31,
-3884, -15303, 6406,
94.55, 102.15, 32.65,
-3321, -15963, 4941,
95.59, 104.34, 35.83,
-2975, -16055, 3907,
96.16, 106.65, 39.18,
-2555, -17046, 2562,
96.08, 109.80, 43.16,
-2675, -16386, 2634,
96.51, 112.71, 46.47,
-3228, -17469, 2400,
97.18, 115.76, 49.63,
-3405, -16369, 3303,
98.01, 118.85, 52.37,
-3490, -17030, 6060,
98.65, 122.10, 54.56,
-2863, -14163, 8111,
99.23, 125.05, 56.23,
-2821, -12953, 9038,
99.83, 127.92, 57.67,
-2712, -12466, 11542,
100.50, 131.08, 58.64,
-4045, -8308, 12501,
101.33, 133.29, 59.47,
-2597, -5050, 16852,
101.54, 135.16, 59.72,
-3858, 1643, 20230,
102.18, 134.02, 59.40,
-4562, 786, 19121,
102.31, 132.45, 58.27,
-1252, 145, 16786,
101.68, 130.41, 57.64,
-1892, -937, 16381,
101.20, 128.39, 56.91,
359, 1108, 16781,
100.29, 125.97, 55.79,
-610, 744, 16621,
99.40, 123.34, 54.45,
-986, 782, 16925,
98.67, 120.63, 52.97,
-1240, 561, 16499,
98.67, 118.02, 54.15,
-719, -1668, 17333,
98.16, 118.10, 50.72,
-350, 1871, 16549,
97.67, 114.87, 48.25,
-4632, -1251, 17722,
97.94, 112.25, 45.18,
-3936, -286, 17863,
98.17, 109.35, 41.57,
-1374, -3705, 14983,
97.95, 107.19, 38.46,
-4053, -7398, 12999,
98.09, 105.49, 35.61,
-4565, -9477, 11707,
98.28, 104.33, 33.20,
-4860, -11858, 11805,
98.50, 103.47, 31.46,
-4693, -12719, 9236,
98.80, 103.23, 31.11,
-5121, -13942, 8516,
99.18, 103.40, 31.28,
-5138, -14549, 8026,
99.58, 103.74, 32.36,
-4991, -15076, 6328,
99.73, 104.87, 34.18,
-3700, -16660, 4371,
99.91, 106.83, 37.62,
-3073, -16750, 3989,
99.79, 109.97, 41.74,
-2696, -16881, 2882,
99.48, 113.04, 45.55,
-1528, -16940, 1370,
99.52, 116.08, 48.95,
-2189, -16991, 1568,
99.57, 119.02, 52.06,
-2458, -17142, 2836,
100.04, 122.45, 54.87,
-2842, -16676, 4446,
100.40, 125.86, 57.25,
-1939, -14947, 5571,
100.56, 129.07, 59.41,
-2069, -15130, 8479,
100.56, 129.15, 65.34,
-2525, -12535, 9874,
100.86, 131.38, 60.80,
-2397, -10969, 11971,
101.20, 134.21, 61.65,
-1884, -9372, 12185,
100.74, 136.07, 62.66,
-2910, -7561, 14530,
100.57, 137.80, 63.27,
-233, -3718, 17366,
100.39, 137.80, 62.83,
-1995, 917, 18098,
100.05, 135.83, 61.90,
-115, 424, 14900,
99.32, 133.58, 61.31,
-1904, 1604, 16747,
98.83, 130.64, 60.40,
31, 2250, 16280,
98.06, 127.52, 59.08,
-823, 1484, 17049,
97.36, 124.43, 57.45,
-1454, 2690, 16572,
96.76, 121.11, 55.80,
-1066, 1845, 16697,
96.12, 117.96, 53.74,
-1053, 639, 16949,
95.68, 114.83, 51.17,
15, 2032, 15553,
95.18, 111.53, 48.73,
-1342, 1811, 22701,
94.96, 108.31, 44.30,
-2621, -894, 19444,
95.14, 105.59, 39.94,
-1490, -3833, 12419,
95.03, 103.39, 37.12,
-4723, -10408, 13743,
95.39, 102.27, 34.08,
-3583, -12141, 11224,
95.52, 101.52, 32.07,
-4435, -12859, 10094,
95.92, 101.18, 30.66,
-4456, -13590, 9892,
95.92, 99.85, 37.45,
-3703, -13494, 8981,
96.11, 101.33, 30.95,
-3953, -14197, 8349,
96.37, 101.87, 32.07,
-2513, -15532, 6464,
96.47, 102.89, 33.77,
-1579, -16813, 3559,
96.25, 104.43, 36.85,
-2058, -17038, 2532,
96.55, 106.67, 40.68,
-1211, -17240, 908,
96.42, 109.77, 44.79,
-1406, -17287, 875,
96.63, 112.84, 47.92,
-1258, -17295, 2405,
96.53, 116.21, 50.98,
-346, -16452, 2773,
96.59, 119.63, 53.74,
-2552, -16865, 5192,
96.87, 123.11, 56.09,
-1561, -14304, 7300,
96.89, 126.47, 57.88,
-1621, -14967, 8578,
96.98, 129.93, 59.42,
-1074, -13378, 10292,
96.98, 132.96, 60.66,
-1536, -11652, 9514,
97.23, 136.06, 61.78,
-2388, -7594, 12463,
97.41, 138.31, 63.64,
-2597, -4225, 15757,
97.40, 139.12, 64.31,
-1175, 10344, 19162,
97.35, 135.73, 63.09,
-853, 5058, 15113,
96.72, 132.25, 62.84,
321, 491, 17102,
96.08, 129.54, 61.77,
-277, 839, 17763,
95.41, 126.72, 60.35,
-342, 2738, 16250,
95.41, 124.11, 61.50,
-776, 1875, 16480,
94.93, 123.68, 58.94,
-217, 2360, 16231,
94.32, 120.51, 57.44,
-564, 2428, 16757,
94.01, 117.19, 55.44,
-434, 1799, 16818,
93.82, 113.85, 52.79,
-253, 2196, 16362,
93.53, 110.49, 49.92,
-1410, -681, 18039,
93.56, 107.65, 46.19,
1057, 4556, 14999,
93.16, 103.98, 42.93,
