812, -2671, 16247,
86.31, 97.94, 20.64,
2945, -2157, 15771,
85.82, 98.05, 21.17,
662, -981, 17517,
85.73, 97.98, 20.88,
1449, 189, 16293,
85.51, 97.66, 21.04,
2284, -477, 19175,
85.14, 97.47, 19.89,
1276, -243, 16689,
84.98, 97.27, 19.91,
942, 426, 17292,
84.86, 96.92, 19.72,
343, 1039, 16956,
84.77, 96.55, 19.81,
659, 1174, 16837,
84.57, 96.15, 19.60,
2506, 4859, 14593,
84.10, 94.94, 20.65,
-778, -1738, 15442,
84.42, 94.78, 21.21,
-2201, -3182, 19608,
85.08, 94.80, 19.66,
-3833, -7964, 11609,
86.06, 95.54, 21.65,
-5595, -10126, 10826,
86.06, 95.70, 31.26,
-4734, -12983, 9051,
87.30, 96.90, 24.63,
-5571, -13268, 8055,
88.64, 98.55, 27.68,
-4696, -15575, 6404,
89.82, 100.56, 30.97,
-3864, -15595, 3787,
90.78, 102.65, 34.65,
-4295, -16518, 1820,
91.89, 104.96, 38.71,
-2875, -16799, 741,
92.68, 107.36, 42.66,
-3174, -17600, 640,
93.59, 109.83, 46.29,
-2936, -16760, 1921,
94.20, 112.28, 49.42,
-2952, -16020, 3452,
95.15, 114.73, 52.00,
-3330, -15648, 5148,
95.80, 117.37, 54.50,
-2919, -14534, 9204,
96.51, 120.09, 55.90,
-2055, -12781, 11784,
97.22, 122.42, 57.33,
-2371, -8671, 12827,
97.82, 124.05, 58.07,
-1517, -9047, 19041,
98.22, 125.92, 57.73,
-2560, 4470, 20849,
98.69, 125.24, 56.99,
-3250, 2737, 17744,
99.34, 124.93, 56.81,
-1418, -223, 16584,
99.98, 125.94, 56.42,
336, 352, 16590,
99.80, 125.52, 56.20,
-545, 688, 16884,
99.52, 124.76, 56.73,
-142, 688, 16604,
98.92, 123.07, 55.76,
-430, 3715, 16045,
98.92, 120.67, 56.80,
-4077, -4082, 18400,
98.81, 121.36, 53.91,
-2327, -3160, 18200,
98.28, 119.47, 51.84,
-1413, -4817, 15338,
97.74, 117.48, 49.98,
-3499, -9192, 12388,
97.68, 116.32, 48.14,
-4296, -12591, 10854,
97.68, 115.61, 46.14,
-4666, -13729, 8731,
97.98, 115.07, 44.32,
-4611, -14425, 7389,
98.21, 114.50, 42.73,
-5533, -15052, 5592,
98.64, 114.20, 41.85,
-4531, -17310, 3348,
98.90, 114.42, 41.88,
-2429, -16485, 1964,
98.75, 114.57, 42.64,
-1832, -17646, -183,
98.57, 115.13, 44.84,
-1835, -17117, -670,
98.53, 115.91, 47.63,
-2179, -16875, 381,
98.50, 117.39, 50.30,
-2578, -16858, 1869,
98.68, 118.83, 53.83,
-2608, -16013, 4908,
98.68, 122.69, 56.97,
-1391, -14209, 7577,
98.38, 126.01, 58.91,
-2798, -12904, 9989,
98.61, 128.59, 60.15,
-2295, -9918, 11004,
99.04, 130.75, 61.18,
-927, -7807, 14893,
99.10, 132.59, 61.55,
-4756, -3856, 22648,
99.86, 133.60, 60.43,
-1858, 1603, 16409,
99.86, 133.11, 63.51,
-2972, 38, 17466,
99.68, 132.69, 60.61,
-2443, -2274, 16588,
99.69, 132.49, 60.91,
-1638, 284, 17280,
99.73, 131.38, 60.55,
-2120, 314, 16826,
99.51, 129.36, 59.72,
-894, 203, 16471,
98.95, 126.73, 58.66,
-3252, -1775, 17123,
98.72, 124.35, 57.05,
-1853, 5048, 20033,
98.26, 120.61, 54.58,
-3552, -4733, 16123,
97.94, 118.69, 52.46,
-1847, -4565, 15406,
97.50, 116.36, 49.95,
-1611, -6569, 12468,
97.37, 114.59, 47.69,
-4992, -12158, 11889,
97.88, 113.61, 44.99,
-5404, -12342, 8528,
98.47, 112.77, 42.84,
-8030, -12616, 7683,
99.43, 112.03, 41.08,
-9440, -12846, 7310,
100.55, 111.33, 39.72,
-9070, -13256, 8169,
101.62, 110.85, 38.88,
-6575, -12048, 7812,
102.48, 110.47, 38.82,
-6626, -15554, 8800,
103.11, 110.93, 39.13,
-2354, -14508, 5527,
103.12, 111.73, 40.51,
-2750, -17603, 2607,
103.43, 113.45, 43.49,
-2792, -17166, 2045,
103.10, 115.82, 48.14,
-2509, -16604, 1124,
103.10, 116.28, 55.18,
-2182, -17440, 1407,
102.97, 119.01, 51.54,
-2145, -17013, 2386,
102.92, 121.77, 54.42,
-2303, -16553, 3898,
103.03, 125.04, 57.04,
-2700, -15057, 7188,
103.13, 128.14, 58.88,
-2033, -12914, 8948,
103.32, 130.89, 60.30,
-781, -11774, 11047,
102.91, 133.07, 61.42,
-1219, -8612, 13611,
102.80, 136.18, 62.60,
-1136, -9941, 24088,
102.40, 137.41, 61.14,
702, -749, 17840,
101.98, 136.51, 60.69,
85, -1119, 17028,
101.70, 135.24, 59.84,
-331, -464, 16892,
100.93, 132.61, 58.90,
-379, 300, 16906,
100.10, 129.89, 57.30,
-49, -63, 16645,
98.79, 127.29, 55.56,
-13, 1036, 16501,
97.25, 124.51, 53.73,
669, 4109, 15204,
95.66, 121.16, 52.31,
-2567, -4396, 18323,
95.01, 119.73, 50.12,
-590, -3818, 18604,
94.03, 117.56, 48.02,
-2374, -10285, 12277,
94.03, 116.79, 46.53,
-3207, -12362, 10690,
94.11, 115.85, 44.70,
-3529, -12449, 10235,
94.23, 115.00, 42.78,
-3933, -13559, 9161,
94.23, 112.61, 46.24,
-3959, -15089, 7415,
94.52, 114.58, 41.33,
-3519, -15233, 4808,
94.74, 114.27, 40.73,
-2688, -16821, 2865,
94.80, 114.31, 40.99,
-1596, -16848, 1266,
94.62, 114.63, 42.43,
-1182, -17130, 437,
94.48, 115.39, 44.44,
-623, -16842, 807,
94.46, 116.30, 46.76,
