-3225, 1988, 16435,
101.63, 82.30, 22.62,
-3378, 2581, 16301,
101.46, 82.34, 22.32,
-3068, 1986, 16406,
101.07, 82.46, 21.99,
-2509, 4239, 16750,
100.32, 81.95, 21.38,
-4986, 2174, 21322,
100.59, 82.03, 16.07,
-8252, -1804, 19844,
100.59, 85.56, 31.02,
-4486, -6524, 11635,
101.15, 85.00, 21.10,
-5665, -11103, 11159,
101.84, 89.10, 25.83,
-6994, -12371, 9081,
103.10, 93.69, 31.04,
-7097, -13719, 9523,
104.67, 99.10, 34.90,
-3955, -13273, 8950,
104.86, 104.41, 38.97,
-4140, -14405, 8135,
105.16, 109.96, 43.07,
-2760, -15218, 7775,
104.95, 116.23, 46.97,
-2027, -15918, 5783,
104.61, 122.90, 51.51,
-2638, -16207, 5329,
104.65, 131.21, 56.10,
-894, -17246, 3758,
103.28, 140.22, 62.71,
402, -17154, 2899,
103.28, 136.84, 72.79,
961, -17523, 2368,
101.48, 146.17, 66.04,
816, -17261, 2711,
99.34, 149.94, 69.00,
-201, -16814, 3503,
97.12, 152.95, 70.92,
-462, -16373, 4839,
94.96, 154.91, 72.52,
-1061, -15344, 7220,
94.02, 156.54, 73.11,
-1533, -13377, 9277,
93.17, 155.71, 72.72,
-3257, -11947, 11216,
93.34, 153.25, 71.55,
-1143, -10256, 12007,
93.05, 149.43, 69.41,
-3874, -8076, 14790,
93.45, 144.59, 66.10,
-5604, -4040, 16385,
94.98, 137.77, 61.54,
-3949, 2969, 17027,
94.98, 131.58, 61.32,
-4301, 3864, 16886,
96.69, 128.28, 56.04,
-3810, 805, 16590,
98.20, 121.16, 50.43,
-4135, 1489, 16693,
99.49, 114.46, 44.64,
-3282, 887, 16236,
100.42, 108.45, 39.11,
-3659, 1455, 16481,
101.28, 102.80, 34.07,
-3225, 2026, 16268,
101.84, 97.73, 29.79,
-2201, 4149, 15946,
101.49, 92.49, 26.55,
-4724, -1940, 20992,
102.67, 89.80, 19.03,
-9144, -2575, 17117,
104.43, 88.02, 16.57,
