-2424, 1379, 16475,
98.49, 84.33, 21.35,
-2072, 1086, 16746,
98.43, 84.53, 21.31,
-1787, 756, 16944,
98.17, 84.95, 20.81,
-2242, 1455, 16738,
98.07, 85.16, 20.66,
-5581, -223, 16508,
98.97, 85.98, 20.65,
-8252, -464, 17731,
100.88, 86.74, 19.57,
-6020, -6592, 13768,
100.88, 89.28, 35.28,
-3993, -10925, 13323,
101.42, 90.87, 21.73,
-7123, -12545, 10405,
102.69, 95.54, 26.72,
-7312, -12055, 8843,
104.21, 100.02, 31.77,
-7358, -12746, 9515,
105.79, 104.49, 35.96,
-5596, -14110, 8891,
106.86, 109.74, 39.95,
-3375, -13304, 8904,
107.30, 114.78, 43.76,
-4456, -15315, 8875,
108.21, 120.66, 47.41,
-3258, -15631, 7473,
108.55, 127.34, 51.37,
-1559, -15624, 4621,
107.19, 133.91, 56.14,
-1250, -16969, 2671,
104.83, 141.89, 61.83,
-229, -17301, 662,
104.83, 136.58, 72.61,
309, -17696, 493,
103.39, 145.60, 66.45,
-692, -17502, 1756,
101.26, 148.55, 69.47,
-1526, -16706, 3807,
99.35, 151.57, 71.21,
-2180, -15827, 6285,
97.66, 153.74, 72.31,
-3997, -14684, 7920,
97.14, 154.17, 72.64,
-3305, -13253, 10743,
97.11, 154.13, 72.01,
-3734, -9053, 14226,
96.88, 149.81, 70.18,
-5072, -7117, 12845,
97.47, 144.71, 68.32,
-6010, -4995, 15852,
98.93, 139.13, 64.35,
-6188, 714, 17266,
100.55, 131.02, 58.98,
-3870, -222, 16108,
100.55, 125.32, 59.25,
-3652, 1684, 16374,
101.86, 123.14, 52.76,
-3275, 2128, 15747,
102.71, 115.84, 46.83,
-2890, 1247, 16280,
103.17, 109.53, 41.00,
-3094, 1296, 16490,
103.47, 103.74, 35.67,
-2786, 944, 17013,
103.07, 98.58, 30.26,
-2071, 3884, 16252,
102.66, 93.00, 26.50,
-8432, -779, 16790,
104.22, 90.32, 24.58,
-8308, -4165, 15169,
105.31, 89.37, 22.70,
-5055, -9844, 12709,
104.99, 90.94, 25.21,
-4668, -12017, 11002,
104.48, 95.07, 29.61,
-5657, -12425, 9832,
104.48, 97.46, 45.04,
-7356, -14366, 9507,
105.72, 100.31, 33.84,
-5929, -13054, 8370,
106.61, 105.36, 37.92,
-5145, -14305, 8498,
107.38, 110.65, 41.85,
-3758, -14972, 7027,
107.60, 116.40, 46.26,
-2655, -15868, 5106,
107.56, 122.66, 51.38,
-840, -16683, 3079,
107.14, 130.99, 56.66,
-359, -16937, 1191,
104.42, 138.35, 62.52,
-155, -17448, 1183,
101.71, 145.31, 67.51,
-1102, -16874, 2066,
100.41, 149.54, 71.20,
-1239, -16503, 3488,
99.28, 152.54, 73.75,
-2538, -15948, 5303,
99.28, 145.14, 82.18,
-2573, -13980, 6523,
97.72, 152.27, 74.75,
-3821, -14279, 8091,
97.03, 153.14, 74.85,
-2749, -12703, 9028,
96.25, 152.01, 74.67,
-4652, -11595, 12690,
96.54, 149.76, 72.76,
-4891, -6351, 15000,
97.27, 144.11, 69.37,
-5786, -3789, 15255,
98.88, 137.50, 65.09,
-3852, 6168, 12794,
100.03, 127.35, 60.88,
-3091, 4319, 16180,
101.00, 118.93, 55.15,
-3570, 590, 16540,
101.81, 112.64, 49.21,
-2990, 1502, 16615,
102.39, 106.45, 43.33,
-3354, 3271, 16208,
102.39, 102.90, 44.84,
-3779, 1211, 16674,
102.79, 101.38, 38.30,
-2490, 8745, 17014,
102.35, 93.86, 33.36,
-9269, 1203, 16580,
104.52, 89.35, 28.61,
-6574, -5446, 14763,
105.17, 87.36, 27.17,
-6203, -9624, 11531,
105.61, 88.42, 29.54,
-7353, -11106, 11903,
106.13, 90.79, 31.67,
-5977, -13272, 9797,
106.85, 97.10, 33.47,
-6279, -12366, 9153,
107.93, 102.59, 37.40,
-5362, -14629, 8942,
108.55, 107.70, 41.28,
-4090, -14142, 8199,
108.92, 113.10, 45.26,
-3360, -15738, 6592,
108.92, 114.72, 58.62,
-2669, -15948, 5808,
108.54, 119.30, 50.02,
-1479, -15993, 3545,
108.20, 128.99, 55.50,
-880, -16943, 1933,
105.36, 137.03, 61.08,
-1065, -17401, 913,
103.52, 143.06, 66.09,
-968, -17092, 1881,
101.78, 147.30, 69.46,
-1898, -16711, 3277,
99.98, 150.83, 72.42,
-2290, -15950, 4970,
98.77, 152.66, 74.05,
-2933, -15277, 6527,
97.68, 154.79, 74.93,
-3133, -14258, 7440,
96.95, 154.51, 75.44,
-3141, -14000, 10508,
