3648, -14983, -9671,
81.64, 145.96, 111.31,
4478, -16282, -5744,
80.98, 143.30, 110.95,
3283, -15531, -3705,
80.88, 143.77, 109.88,
2592, -15854, -1739,
80.91, 144.59, 107.79,
1141, -16574, 867,
81.06, 147.08, 105.51,
-1051, -15986, 80,
82.02, 149.85, 103.74,
241, -16718, 319,
82.47, 152.94, 101.91,
-1537, -16027, -246,
83.99, 153.24, 100.18,
-355, -15206, -626,
84.94, 153.46, 98.47,
-95, -13569, -1043,
86.00, 152.35, 96.98,
999, -16717, -2235,
86.00, 142.70, 99.29,
2518, -13698, -3169,
86.37, 151.46, 94.87,
1747, -16365, -4126,
87.25, 151.52, 94.34,
1638, -17506, -4630,
87.78, 152.89, 94.64,
2735, -19281, -3730,
87.74, 155.44, 95.29,
2376, -22600, -4379,
87.34, 160.66, 97.00,
2814, -19171, -6970,
86.08, 164.07, 99.30,
3151, -15314, -6294,
85.14, 162.49, 101.48,
3217, -17356, -7602,
83.59, 163.98, 103.92,
2087, -14955, -6232,
82.80, 163.69, 105.80,
960, -11290, -3200,
82.45, 161.24, 106.53,
1349, -12529, -3386,
82.45, 149.52, 109.72,
-373, -15719, -1589,
83.40, 163.39, 105.99,
-599, -18324, -1082,
84.16, 165.78, 104.97,
320, -16697, -1038,
84.59, 164.75, 103.77,
631, -11961, -1328,
85.27, 157.43, 102.97,
1100, -13911, -1698,
85.69, 150.96, 102.08,
746, -14901, -3467,
86.36, 148.23, 100.92,
1509, -17335, -3702,
86.89, 149.50, 100.07,
2407, -16605, -4865,
87.15, 149.02, 99.17,
1933, -17948, -4224,
87.20, 150.96, 98.51,
1700, -18491, -4801,
86.96, 156.20, 99.04,
3181, -20608, -5075,
86.96, 143.91, 105.34,
1834, -16981, -6827,
86.25, 157.23, 100.76,
2359, -17305, -7746,
85.29, 156.39, 102.96,
1874, -14848, -6197,
84.78, 154.94, 104.68,
1433, -12825, -5017,
84.52, 155.61, 105.92,
401, -11084, -2512,
84.75, 153.48, 106.20,
718, -15837, -1618,
84.76, 154.17, 105.58,
198, -14701, -1368,
85.18, 152.27, 104.79,
142, -16459, -74,
85.92, 152.17, 103.19,
156, -16352, -801,
86.50, 151.09, 102.06,
-156, -15438, -566,
87.10, 149.10, 100.66,
-617, -13157, -303,
87.10, 139.96, 102.75,
1041, -14409, -2510,
87.35, 147.52, 99.24,
2826, -15293, -4727,
87.20, 146.32, 98.25,
2818, -15293, -7675,
86.90, 146.58, 98.73,
1639, -16701, -6570,
86.83, 148.94, 99.24,
1845, -17828, -6205,
86.36, 153.47, 100.46,
2055, -19889, -6666,
85.93, 156.58, 102.12,
3731, -20966, -10786,
84.78, 162.37, 105.26,
2958, -14740, -7182,
83.86, 160.61, 107.66,
2769, -16396, -8570,
83.01, 160.66, 110.32,
2824, -15129, -6253,
82.04, 160.36, 112.30,
1712, -12094, -3945,
82.04, 148.29, 115.70,
477, -11241, -2122,
82.22, 157.50, 112.17,
200, -16266, -681,
83.08, 158.34, 110.76,
349, -15338, -1097,
83.89, 158.38, 108.50,
111, -16402, -844,
84.38, 158.12, 106.55,
620, -15802, -974,
84.78, 156.42, 104.79,
-771, -11245, -478,
85.70, 150.19, 102.73,
3078, -13588, -2768,
85.91, 145.69, 100.08,
1837, -14102, -5964,
86.28, 145.32, 99.68,
1967, -14847, -6558,
86.54, 144.45, 99.02,
3688, -17310, -7599,
86.26, 145.68, 99.46,
2945, -17191, -7845,
86.26, 138.22, 104.45,
2148, -17793, -7584,
85.71, 149.65, 101.26,
2225, -16453, -5903,
85.06, 149.77, 102.99,
4111, -22489, -10255,
83.83, 154.75, 106.05,
3047, -15583, -6555,
82.87, 154.13, 107.99,
2380, -16333, -7150,
82.30, 154.53, 110.10,
1012, -13485, -5343,
81.72, 156.27, 111.79,
-409, -11460, -2447,
82.86, 154.61, 111.68,
264, -15371, -1332,
83.37, 155.59, 110.07,
-641, -16227, -1161,
84.22, 156.70, 108.22,
-476, -18231, -999,
85.57, 157.46, 105.99,
488, -15405, -1885,
85.57, 145.11, 108.64,
0, -15391, -2247,
86.27, 155.51, 104.20,
499, -12289, -2313,
86.83, 152.44, 103.00,
827, -12831, -4536,
87.89, 146.30, 101.11,
2363, -16317, -6114,
88.12, 146.73, 100.96,
2068, -16155, -7799,
88.22, 146.62, 101.17,
1585, -17736, -7428,
88.03, 149.21, 101.86,
3342, -17663, -6281,
86.81, 153.40, 103.14,
2360, -19037, -6654,
86.13, 156.19, 104.91,
3290, -18313, -9036,
84.86, 157.92, 107.57,
1930, -13906, -8265,
84.08, 154.45, 110.05,
3168, -15463, -8867,
84.08, 142.88, 114.68,
2720, -14700, -8550,
83.19, 153.94, 112.24,
1509, -10528, -4811,
82.86, 152.67, 113.12,
1818, -10715, -3613,
82.54, 151.21, 112.79,
3038, -12327, -6528,
82.32, 148.63, 112.94,
2556, -15354, -4993,
82.16, 148.14, 111.96,
3805, -16278, -5147,
81.43, 147.25, 111.16,
4639, -14809, -6109,
81.00, 145.58, 111.10,
