6954, -6548, -12331,
66.86, 111.66, 134.22,
7018, -7075, -11834,
66.73, 111.85, 133.77,
7612, -7359, -11640,
66.53, 111.93, 133.43,
6968, -7748, -11985,
66.48, 112.42, 133.36,
4562, -5485, -13713,
67.31, 112.07, 134.22,
6596, -4818, -12824,
67.31, 107.55, 130.87,
4402, -2794, -15774,
68.16, 110.77, 135.74,
6653, -2776, -12123,
68.39, 109.51, 135.58,
7543, -3459, -15412,
68.18, 108.53, 137.01,
5777, -3687, -13515,
68.63, 107.57, 137.57,
6679, -2401, -12399,
68.74, 106.19, 137.63,
6769, -449, -11449,
68.80, 104.14, 137.21,
5753, -766, -10673,
69.24, 102.05, 136.66,
7705, 1123, -14425,
69.21, 99.25, 137.99,
6260, 2798, -15033,
69.45, 95.80, 139.48,
5412, 4491, -15413,
69.16, 92.57, 140.34,
6170, 3155, -16908,
69.16, 89.66, 131.52,
5682, 3007, -15398,
68.71, 90.69, 140.15,
3556, 3172, -13625,
69.79, 88.76, 140.91,
6735, -432, -14816,
70.07, 87.78, 140.61,
5416, -752, -12502,
70.19, 86.83, 140.10,
5913, -2711, -10342,
70.45, 86.93, 139.07,
6691, -2280, -11989,
70.48, 87.52, 139.34,
7047, -3459, -15323,
70.03, 88.39, 141.70,
5151, -3447, -12194,
70.91, 89.87, 140.55,
6119, -2349, -12674,
70.96, 91.54, 139.37,
7325, 317, -13360,
70.30, 92.89, 138.35,
6978, 60, -13833,
70.30, 91.61, 131.29,
6102, 3147, -15797,
70.16, 92.85, 138.55,
6582, 3705, -17704,
69.11, 92.68, 140.59,
6434, 1810, -15932,
69.22, 91.95, 141.16,
7084, 1005, -13277,
68.64, 91.38, 141.56,
5698, -65, -13470,
68.71, 90.52, 143.22,
6539, -2827, -14368,
68.77, 90.70, 144.53,
6403, -1853, -14185,
68.99, 90.18, 143.90,
5605, -2635, -12928,
68.83, 89.92, 144.30,
6295, -3415, -14078,
68.77, 90.26, 145.09,
6400, -4214, -13786,
69.09, 91.73, 145.33,
6329, -4370, -11983,
69.09, 90.70, 139.28,
5805, -1438, -10361,
69.20, 93.22, 142.35,
6756, -2762, -14643,
69.14, 95.32, 140.75,
5672, -689, -16079,
69.40, 96.13, 140.83,
6312, 1694, -13323,
69.67, 95.91, 140.85,
6589, 2995, -17887,
69.36, 94.91, 143.18,
6647, 3110, -15779,
69.32, 92.98, 143.95,
6084, 101, -14884,
69.43, 92.35, 144.33,
6250, 39, -14005,
69.21, 91.48, 144.93,
6258, -721, -14017,
69.22, 90.61, 144.90,
6388, -2101, -13417,
69.22, 89.93, 144.69,
7330, -2315, -13366,
69.22, 87.09, 140.41,
6188, -2068, -11048,
69.09, 90.13, 145.08,
6734, -4756, -14808,
69.10, 90.78, 145.17,
6472, -2404, -12030,
68.82, 91.33, 142.94,
6500, -3389, -11487,
68.76, 92.98, 141.96,
5932, -1912, -12165,
68.98, 94.57, 139.05,
8020, -533, -14777,
68.51, 95.76, 138.56,
6655, 650, -16440,
68.31, 95.58, 139.32,
7918, 2189, -17709,
67.73, 94.88, 141.20,
6540, 3159, -16423,
67.63, 93.62, 142.46,
4974, 2593, -15046,
68.12, 92.10, 143.34,
5812, 1277, -16321,
68.12, 89.54, 137.10,
6029, 1122, -14138,
68.18, 91.06, 145.05,
6661, -587, -14348,
68.20, 89.71, 144.79,
6041, -2047, -14928,
68.35, 89.60, 146.45,
6388, -3118, -11804,
68.39, 89.51, 146.64,
6425, -3485, -12539,
68.22, 90.02, 146.86,
7852, -2659, -12872,
68.28, 90.71, 145.74,
7599, -3686, -14757,
67.95, 92.11, 144.79,
5583, -3830, -13611,
68.76, 94.06, 142.55,
5368, -2107, -11300,
69.17, 95.77, 139.90,
5540, -2084, -11810,
68.97, 97.30, 138.30,
6602, -1238, -15363,
68.97, 95.51, 132.35,
3858, 381, -15063,
69.72, 97.54, 138.75,
5331, 2442, -16263,
70.18, 96.55, 139.70,
7041, 2141, -16548,
69.84, 95.19, 140.52,
6907, 3218, -15861,
69.66, 93.13, 142.63,
4675, 1878, -14126,
70.26, 91.39, 143.49,
8247, 1094, -14001,
70.13, 90.18, 144.11,
5205, 1449, -15474,
70.95, 88.52, 144.50,
4855, -1607, -14773,
71.20, 87.80, 145.16,
5300, -1643, -12934,
71.22, 87.65, 146.09,
1885, -2921, -11792,
72.47, 87.92, 146.08,
11216, -2900, -14276,
72.47, 84.40, 139.56,
8815, -5610, -15124,
70.78, 89.86, 146.12,
6857, -1712, -11495,
70.25, 91.20, 143.44,
8911, -3899, -13988,
69.61, 93.16, 142.07,
9426, -5645, -12285,
68.73, 96.04, 140.23,
6030, -7774, -9983,
68.26, 99.19, 138.17,
7476, -7589, -12233,
68.53, 102.05, 137.32,
5994, -7488, -11750,
68.26, 105.03, 135.57,
7459, -7470, -11698,
67.35, 107.01, 134.17,
8377, -7195, -11485,
66.26, 108.90, 133.52,
