6831, -7593, -12605,
67.88, 116.00, 132.89,
7523, -7032, -12101,
67.61, 115.91, 132.92,
6391, -7278, -11577,
67.63, 115.71, 132.76,
5652, -7189, -12179,
67.88, 115.19, 132.94,
4450, -5308, -14295,
68.72, 114.34, 133.86,
7046, -5982, -13483,
68.71, 113.58, 134.55,
4781, -2127, -13229,
69.21, 111.63, 135.12,
5315, -4121, -15395,
69.21, 107.25, 131.77,
6090, -1901, -15521,
69.47, 109.71, 136.93,
4406, 7156, -9276,
70.19, 104.75, 135.64,
9901, 3133, -17341,
69.12, 101.12, 138.06,
6354, -2203, -16536,
69.28, 99.34, 140.00,
9142, -4063, -11125,
68.72, 98.37, 139.51,
8969, 3430, -13171,
67.82, 94.88, 140.31,
6855, 946, -13913,
67.40, 92.24, 141.20,
5190, 1126, -13907,
67.14, 90.16, 141.00,
5368, 353, -12936,
67.73, 88.11, 140.72,
4638, 136, -11230,
67.78, 87.37, 139.70,
6108, 895, -14624,
67.78, 84.77, 132.06,
6369, 1045, -14326,
67.68, 86.42, 139.11,
4357, 4173, -17751,
67.70, 87.38, 143.50,
5448, 3729, -15381,
69.25, 87.19, 142.45,
6408, -1113, -15293,
69.23, 86.84, 141.79,
6792, 928, -15512,
70.04, 85.22, 144.15,
6045, 956, -14458,
71.05, 86.02, 144.87,
5576, -788, -13956,
71.48, 86.58, 144.89,
5771, -3783, -12073,
71.29, 88.17, 143.87,
4637, -2970, -15370,
71.54, 89.25, 145.23,
5751, -1115, -12163,
71.15, 89.66, 145.77,
4981, -1381, -13336,
71.15, 88.38, 138.90,
7233, -1032, -14312,
70.86, 90.33, 145.76,
5727, -1555, -13410,
70.39, 92.18, 143.33,
5412, -1039, -10851,
70.40, 93.73, 140.94,
4202, 539, -8497,
71.16, 93.19, 137.57,
6050, 2052, -12681,
71.41, 92.83, 136.23,
5124, 2374, -13938,
71.73, 92.37, 135.99,
8559, 4266, -17426,
70.71, 90.73, 137.63,
5848, 2776, -15620,
70.68, 88.61, 139.36,
6790, 1774, -16197,
69.94, 87.07, 139.77,
5750, 1804, -15733,
69.94, 86.12, 141.60,
5478, -1630, -13233,
69.94, 84.01, 135.40,
5575, -1137, -12237,
70.51, 86.16, 140.53,
5973, -1894, -11210,
70.42, 86.27, 139.42,
6688, -2409, -14294,
69.99, 86.71, 141.17,
7611, -1827, -15212,
68.81, 87.48, 144.78,
5943, -1607, -12767,
68.84, 88.67, 144.83,
6037, -1770, -12764,
68.53, 90.01, 144.17,
7883, -1140, -13522,
68.76, 91.76, 142.07,
6707, 840, -16345,
68.46, 92.39, 142.45,
8171, 2705, -15633,
67.98, 92.08, 142.15,
7190, 2910, -16758,
67.48, 91.73, 142.70,
7987, 2086, -14715,
67.48, 88.77, 135.60,
7587, 1827, -15267,
66.77, 90.77, 144.35,
6480, 291, -14058,
66.59, 90.06, 145.96,
5574, -1443, -14220,
66.98, 89.75, 145.92,
5916, -1686, -12976,
67.58, 89.70, 144.65,
5778, -1457, -12293,
67.64, 89.65, 144.38,
5956, -3589, -12634,
67.66, 90.24, 144.31,
5888, -2655, -12656,
68.36, 90.73, 143.83,
5420, -3104, -12535,
68.81, 92.01, 141.79,
5120, -1420, -9991,
69.86, 93.35, 138.93,
5751, -1568, -11412,
70.36, 94.80, 136.36,
5883, 739, -15885,
70.36, 93.48, 129.29,
7346, 1672, -18493,
70.44, 94.85, 137.89,
5943, 2531, -16385,
70.63, 94.12, 139.03,
6112, 2731, -16231,
70.44, 92.77, 140.03,
7172, 176, -14444,
70.01, 92.16, 140.78,
6154, 653, -14886,
69.88, 91.48, 142.12,
6022, -1494, -14445,
69.86, 90.80, 143.09,
6477, -1790, -13967,
69.66, 90.52, 143.80,
7376, -2941, -11966,
68.98, 90.47, 143.49,
4700, -1482, -11173,
69.12, 90.49, 144.14,
6599, -3137, -13773,
68.83, 91.00, 145.47,
8304, -3605, -13962,
68.83, 88.85, 137.70,
5945, -2791, -13045,
69.32, 92.44, 142.47,
6410, -2588, -12241,
69.15, 94.10, 140.32,
5438, -2823, -13598,
69.39, 95.91, 139.00,
8492, -1918, -15906,
68.93, 96.59, 139.73,
6452, 5, -12914,
68.83, 96.80, 138.75,
5000, 746, -15976,
69.18, 96.07, 139.51,
7082, 2358, -17189,
68.97, 94.72, 141.14,
6495, 2473, -15814,
69.28, 92.97, 143.17,
4392, -14, -15015,
69.38, 92.49, 145.30,
5363, 2117, -15217,
69.81, 90.79, 146.13,
6176, -1345, -14368,
69.81, 87.88, 139.83,
6656, -2532, -14128,
69.56, 90.70, 146.77,
7090, -515, -12338,
69.33, 90.03, 146.82,
6321, -482, -11152,
69.02, 89.28, 145.40,
10302, -3964, -14864,
68.39, 89.94, 144.81,
7084, -5517, -9889,
68.17, 91.73, 143.15,
15272, -2438, -14741,
64.54, 92.76, 142.48,
9656, -6606, -12877,
63.62, 95.67, 140.25,
5201, -7050, -10590,
64.08, 98.78, 137.67,
7053, -8327, -14044,
63.12, 101.51, 137.21,
3849, -7269, -13763,
63.67, 104.63, 136.52,
6012, -7300, -12598,
63.67, 101.79, 133.39,
6893, -7052, -12059,
63.58, 106.15, 135.55,
6285, -7289, -12365,
63.87, 108.45, 135.57,
