-3144, 2198, 16417,
101.17, 82.92, 22.12,
-3360, 2303, 16428,
101.34, 82.81, 22.09,
-3539, 1965, 16535,
101.34, 84.58, 32.61,
-3688, 1896, 16496,
101.43, 82.80, 22.41,
-1873, 2474, 16307,
100.75, 82.68, 22.23,
-2706, 903, 16556,
100.36, 83.14, 22.04,
-3922, 731, 16294,
100.54, 83.63, 22.01,
-4146, 1506, 16243,
100.87, 83.93, 22.19,
-3678, 1620, 16504,
101.00, 84.18, 22.04,
-2461, 6224, 15499,
100.60, 82.86, 22.77,
-5936, 2558, 16892,
101.38, 82.72, 22.36,
-5448, -2578, 18489,
102.14, 84.28, 20.52,
-4686, -7178, 12939,
102.58, 87.36, 23.54,
-8128, -9197, 11292,
102.58, 90.60, 39.50,
-8099, -12560, 9195,
104.05, 92.04, 28.89,
-7523, -13128, 8174,
105.94, 97.11, 33.94,
-5709, -13589, 8425,
106.96, 101.87, 38.41,
-2121, -13962, 8014,
106.35, 106.78, 42.54,
-2002, -17457, 5826,
105.63, 113.32, 47.32,
-490, -16239, 5817,
104.56, 119.79, 51.86,
-257, -15976, 4271,
103.82, 128.48, 56.35,
-1044, -16714, 4079,
102.20, 136.99, 61.20,
-1341, -16650, 4879,
100.84, 144.17, 66.12,
-1266, -16044, 5594,
99.71, 149.41, 68.70,
-2286, -14676, 7095,
99.71, 143.40, 76.80,
-2983, -13783, 8974,
98.04, 150.20, 68.78,
-3569, -11700, 12149,
96.75, 149.28, 67.39,
-5522, -9241, 12492,
96.68, 146.63, 65.95,
-2544, -5948, 14748,
96.82, 142.17, 63.54,
-8458, -1979, 21210,
98.93, 134.62, 57.83,
-5868, 2084, 15032,
100.70, 126.78, 54.23,
-2527, 1997, 16250,
101.45, 119.82, 49.29,
-3720, -505, 16774,
102.33, 113.93, 43.62,
-3984, 1756, 16311,
103.21, 107.55, 37.95,
-3223, 2086, 16475,
103.86, 101.49, 31.78,
-3873, 1125, 16274,
103.86, 98.23, 36.32,
-3897, 471, 16750,
104.17, 96.81, 26.61,
-3620, 5725, 15392,
104.19, 91.15, 24.17,
-10541, -522, 17205,
105.87, 88.33, 20.12,
-5709, -4712, 15066,
106.94, 87.93, 19.81,
-4343, -9240, 12815,
105.55, 90.28, 26.70,
-4094, -11874, 11782,
104.95, 94.80, 28.96,
-5765, -11879, 10557,
106.04, 99.33, 32.56,
-5222, -13928, 9720,
106.55, 103.77, 36.59,
-4562, -13148, 7896,
106.74, 108.80, 40.94,
-4007, -14173, 7645,
107.01, 114.47, 45.13,
-5077, -15322, 7263,
107.01, 116.46, 58.38,
-215, -16306, 5753,
105.77, 120.60, 49.96,
-304, -16001, 2074,
104.65, 129.18, 55.38,
1231, -17543, 881,
100.75, 136.72, 61.59,
2008, -16880, 350,
98.21, 142.82, 66.88,
1215, -16843, 1849,
96.40, 147.11, 70.69,
204, -16542, 2142,
95.00, 150.01, 73.97,
-466, -16694, 4794,
93.28, 153.29, 75.90,
-992, -14665, 6811,
91.91, 153.83, 76.87,
-1665, -13774, 8802,
90.97, 154.29, 76.57,
-4163, -12108, 10946,
91.02, 152.79, 75.47,
-976, -11738, 10636,
91.02, 143.39, 81.25,
-2881, -10237, 14271,
91.88, 148.76, 72.60,
-3995, -7143, 16556,
93.08, 143.61, 67.61,
-7721, -3266, 16448,
95.99, 136.41, 62.04,
-3969, -2008, 16566,
97.94, 129.81, 55.91,
-5572, 3444, 15330,
100.16, 121.71, 50.45,
-5183, 506, 16556,
101.94, 115.42, 44.09,
-3991, 1101, 16354,
103.11, 109.19, 38.41,
-3317, 1807, 16093,
103.88, 103.62, 33.28,
-3459, 715, 16928,
104.48, 98.84, 28.12,
-2550, 3480, 15380,
103.94, 93.76, 24.91,
-5172, -4972, 20287,
103.94, 92.12, 37.04,
-8720, -2079, 18037,
105.90, 91.11, 21.83,
-4369, -8009, 12988,
106.03, 91.40, 24.76,
-4708, -9830, 11559,
105.01, 93.52, 28.30,
-4633, -11321, 10240,
105.24, 96.55, 32.36,
-5535, -13328, 11875,
105.22, 102.06, 34.39,
-3353, -12983, 9156,
104.61, 106.57, 38.43,
-2798, -14234, 8526,
104.21, 111.83, 42.34,
-2201, -15212, 7477,
103.84, 117.90, 46.34,
-1322, -15453, 5737,
103.13, 124.01, 51.16,
-992, -16039, 4786,
102.61, 132.04, 55.44,
43, -16738, 3941,
102.61, 131.12, 68.24,
2330, -16940, 1802,
98.97, 138.91, 61.60,
458, -16699, 563,
97.39, 143.39, 66.09,
884, -17231, -135,
95.57, 147.63, 70.17,
545, -17156, -132,
93.88, 151.35, 73.70,
-211, -17124, 1282,
92.16, 154.03, 77.25,
-342, -17039, 2803,
91.18, 157.21, 79.35,
-819, -15728, 4465,
90.54, 158.49, 80.68,
-818, -15239, 6036,
90.09, 158.52, 81.15,
-2308, -14925, 8184,
90.41, 158.06, 80.35,
-1976, -12550, 10096,
90.73, 155.21, 78.60,
-2207, -10611, 12637,
90.73, 145.54, 82.68,
-2698, -9212, 13349,
92.36, 149.79, 74.76,
-3545, -6686, 15040,
93.66, 143.86, 69.84,
-1112, -3683, 20685,
94.31, 136.97, 62.46,
-1502, -965, 17174,
94.97, 129.75, 55.93,
-6412, 1281, 15812,
96.99, 122.38, 50.04,
-3401, -1818, 16853,
97.99, 116.71, 43.81,
-2746, 1427, 16490,
98.62, 110.64, 37.85,
-3349, 1369, 16472,
99.45, 104.99, 31.94,
-1765, 3598, 15790,
99.27, 98.86, 26.92,
-4481, 5137, 18908,
100.09, 93.09, 19.71,
-7550, -2489, 16417,
100.09, 92.56, 31.58,
-5963, -3488, 15479,
101.17, 91.24, 17.55,
-7102, -7687, 13819,
102.35, 91.56, 18.82,
-4699, -12195, 11080,
103.54, 94.32, 26.84,
-5170, -11474, 9738,
104.76, 97.75, 31.76,
-5052, -13116, 9419,
104.31, 102.48, 35.50,
-4598, -14608, 10224,
104.71, 106.76, 39.05,
-2874, -14162, 8202,
104.75, 112.12, 43.13,
-3108, -14782, 7168,
104.67, 117.89, 47.37,
-2274, -15534, 5997,
104.84, 125.17, 51.55,
-1601, -15898, 4609,
103.88, 134.01, 57.24,
-959, -16515, 2960,
103.88, 132.89, 68.89,
324, -17220, 1156,
101.79, 140.57, 62.61,
320, -16863, 105,
99.35, 145.52, 67.50,
180, -17204, 818,
97.75, 148.50, 71.06,
-588, -17015, 2064,
96.25, 152.12, 73.67,
-871, -15942, 3613,
94.89, 154.14, 75.62,
-1327, -15364, 5228,
93.83, 154.71, 77.28,
-1958, -15339, 8812,
93.53, 155.62, 77.08,
-2430, -13966, 8893,
93.31, 154.99, 76.50,
-1802, -11552, 11257,
93.16, 152.09, 74.75,
-2008, -8702, 14207,
93.29, 147.46, 71.50,
-3410, -7643, 13951,
93.29, 139.91, 74.48,
-2846, -4685, 16126,
94.32, 140.55, 66.30,
-2718, 2693, 18745,
95.31, 131.43, 59.52,
-4522, 5058, 15439,
96.84, 122.40, 53.85,
-4144, 872, 15829,
