2927, 13539
284.036194, 258.231781
2548, 16447
282.633301, 261.179688
2600, 16410
283.102722, 261.179688
2705, 16316
284.153351, 260.618561
2431, 16459
282.162140, 261.662628
3263, 15673
281.210571, 258.293640
3878, 16768
277.721741, 257.111877
-899, 19305
291.291107, 272.526062
-6159, 14383
294.739441, 292.858704
-8231, 13391
292.533203, 301.675415
-9714, 13198
302.391357, 306.173584
-11298, 10399
304.939270, 317.619507
-12148, 8691
309.897797, 324.651794
-14822, 9072
302.644592, 328.636658
-14338, 7536
299.511444, 332.311615
-14883, 6542
299.475830, 336.341980
-15454, 4559
295.114777, 343.638916
-16793, 2554
296.565002, 351.398621
-16927, 1339
320.710571, 355.710846
-16492, 285
314.999969, 359.012238
-17499, -198
14.036255, 0.462053
-16862, 1551
306.027344, 354.718750
-16100, 4112
290.772186, 345.727478
-14625, 7592
289.722229, 332.771301
-14794, 9416
286.059937, 327.600128
-10917, 12204
290.409821, 311.839600
-9016, 13558
287.896057, 303.274841
-6024, 16160
285.679443, 290.224792
-1753, 18560
298.793945, 275.233795
11717, 16058
279.050659, 233.702271
-2056, 15335
290.788177, 277.385986
1619, 15806
282.094696, 264.390808
1954, 16391
280.261292, 263.605682
709, 16700
284.719604, 267.573730
1612, 16470
284.036194, 264.583038
5239, 15561
274.677338, 251.408997
-516, 15821
306.209412, 271.534271
-4249, 13462
300.518188, 287.525513
-7695, 13003
298.523071, 300.411041
-10347, 11982
294.904724, 310.992157
-11748, 10565
295.942230, 318.280853
-12732, 10415
297.499084, 320.954071
-13126, 10745
294.727264, 320.744141
-14184, 9440
295.159241, 326.575165
-14311, 8222
296.565002, 330.133057
-16202, 6401
299.054565, 338.459015
-15777, 3663
304.215668, 347.307312
-16616, 1641
314.999969, 354.628998
-17608, 1078
310.601257, 356.768982
-16686, -237
26.565073, 0.485546
-17281, -11
0.057296, 0.000470
-17259, 112
0.014324, 0.000470
-16657, 1901
298.300720, 353.713104
-16801, 4494
292.750916, 345.398712
-14728, 6583
288.060425, 336.139801
-14116, 9214
287.102661, 326.976105
-12723, 11508
287.795929, 318.012756
-10888, 12538
287.650055, 311.185883
-8685, 13259
290.955719, 302.980957
-5120, 15337
291.709839, 288.434875
618, 18127
292.873596, 268.210175
2182, 14880
293.657959, 261.869965
1263, 16097
286.606934, 265.985901
900, 16097
284.272461, 266.987305
1344, 16074
285.212524, 265.486084
1829, 15929
285.471252, 263.884583
1885, 16213
282.847656, 263.494446
3406, 15243
284.036194, 257.471252
-1230, 17187
298.974091, 273.782562
-4680, 14044
301.639740, 288.434875
-9013, 13042
296.565002, 304.402618
-11499, 11513
292.166290, 314.999969
-13174, 9841
298.201569, 323.426941
-13202, 9918
295.240479, 323.031616
-13565, 8998
296.200073, 326.725098
-14567, 7307
300.465485, 333.657867
-15116, 5726
304.991974, 339.502625
-16544, 3395
302.005341, 348.407806
-17210, 2648
314.999969, 351.607056
-17326, 882
323.130066, 357.184448
-17275, 269
350.537659, 359.530365
-17507, 614
338.198578, 358.152405
-16966, 1313
325.304810, 355.710846
-16308, 2895
308.659760, 350.134186
-15458, 5196
302.574005, 341.722870
-13597, 8060
293.682037, 329.300262
-13184, 10520
288.666870, 321.490723
-12329, 10813
290.885742, 318.860687
-11175, 10860
292.566956, 315.734497
-7671, 13001
290.828491, 300.411041
-5621, 17062
283.477753, 287.864807
1643, 15350
299.054565, 264.184448
2190, 14339
290.618134, 261.552551
694, 15821
288.741272, 267.954651
1828, 15016
288.758606, 263.541260
218, 16397
287.241394, 269.506165
2489, 15572
287.650055, 261.214783
5417, 14616
284.166992, 249.749420
-199, 17777
297.645935, 270.454651
-2136, 16729
298.474152, 277.244446
-6604, 13144
288.987549, 296.318024
-9583, 11013
299.981598, 310.661682
-12013, 10696
300.398682, 318.576294
-12732, 10032
299.395996, 321.730469
-13248, 8860
300.827606, 326.309906
-15555, 7414
299.981598, 334.698608
-16080, 5233
306.119293, 342.018555
-16499, 3760
310.236328, 347.471191
-16656, 1570
306.027344, 354.674255
-16875, 356
345.963745, 359.037140
-17412, -122
0.009549, 0.000466
-17293, 107
0.005209, 0.000470
-16805, 1138
326.309906, 356.153961
-16777, 2929
311.987183, 350.380249
-15783, 5848
298.217316, 339.727295
-14500, 7984
296.565002, 331.232330
-12717, 10965
290.637482, 319.451141
-10302, 12016
290.629822, 310.656708
-9083, 12709
288.434875, 302.106201
-5318, 14126
294.702393, 290.304413
-4637, 20483
288.316254, 282.445038
2457, 17803
292.813263, 262.316101
494, 15458
283.912415, 268.423523
571, 16469
284.500092, 268.025146
1716, 15988
284.868225, 263.938293
755, 16287
284.620819, 267.510529
780, 16236
285.086304, 267.510529
1217, 16143
280.437408, 265.985901
53, 18257
288.434875, 270.000366
-2447, 15964
291.274902, 278.555481
-6280, 13637
298.902313, 294.623505
-8681, 10871
296.266602, 308.386505
-12235, 13046
298.040100, 313.069366
-11742, 9722
302.307281, 320.672974
-13050, 8384
301.390228, 327.327759
-15147, 6933
303.146942, 335.394836
-15414, 5622
304.695099, 340.312866
-16179, 4048
319.685852, 346.200500
-17350, 1430
332.241425, 355.352020
-17104, 279
353.659790, 359.526489
-17445, -627
33.690098, 1.862622
-17136, -282
21.801428, 0.946952
-16898, 900
326.309906, 357.113586
-16627, 3279
303.111298, 348.878540
-15664, 5380
304.380310, 341.101746
-14463, 8054
296.965668, 330.802490
-12168, 9496
290.462219, 322.078888
-9583, 11572
296.003296, 309.251282
-8942, 12607
293.120789, 305.293304
-5202, 16078
297.363495, 287.525513
-4211, 18462
300.638550, 282.575409
13, 14873
292.270203, 270.000488
908, 16089
287.525513, 266.987305
1076, 15763
287.969086, 266.391602
2890, 15127
290.965637, 259.412750
721, 16547
287.548950, 267.553040
1350, 16039
295.127777, 265.446289
587, 16107
283.324463, 267.990540
-873, 16460
263.605682, 272.960876
-3561, 15277
252.043884, 283.033295
-2799, 14028
239.206818, 280.863983
-1217, 13023
228.289276, 274.969666
-902, 13125
228.596756, 273.691315
