-16679, 1849
307.568542, 353.713104
-16731, 1738
284.036194, 354.193268
-16564, 1724
309.805542, 354.143982
-10734, 751
258.690125, 356.235962
-28394, 49
0.002865, 0.000285
-32760, 4791
317.489502, 351.904480
2349, 558
329.036224, 190.619659
-1122, -1059
19.290062, 45.000038
-32760, 8533
261.469299, 345.499817
-20767, 915
213.690094, 357.662689
-3626, 37
179.992828, 0.002292
-3141, 4131
270.001892, 307.184662
-28045, 3355
236.888702, 353.374115
-10121, -1236
48.814117, 6.428753
-9256, 294
341.565033, 358.237610
-32760, 1798
329.036224, 357.039062
8765, 5348
262.304016, 210.827682
9452, 1482
314.999969, 188.488953
-32760, 7491
247.457001, 347.131683
-32760, 6980
290.170593, 348.074005
11074, -1368
14.826492, 173.418060
-3040, -1104
9.039491, 18.434965
-28899, -237
134.999969, 0.280860
-13169, -1392
113.962433, 5.527545
-7788, -1472
131.987167, 10.304855
-32760, 5231
318.621460, 350.938599
-30343, 884
349.380341, 358.401459
4040, 1233
225.000031, 195.945404
3746, -5068
110.376373, 126.607025
-32760, 6656
302.549957, 348.547668
-13637, 514
187.765167, 358.210083
-2038, 894
213.690094, 336.801392
-27266, 1068
345.963745, 357.922821
-23355, 2314
304.508484, 354.461365
-12242, 284
326.309906, 358.667786
-7512, -1151
75.963821, 8.583629
-32760, 5618
302.660858, 350.457581
-1150, -2297
57.994667, 63.435001
-5602, 5226
295.942230, 316.507385
-32760, 10316
278.569092, 342.533539
-32760, 5639
311.905914, 350.457581
-8397, 894
319.398682, 354.193268
-3257, 625
321.340149, 350.134186
-24306, 3605
308.659760, 351.730042
-20252, 4658
254.744934, 347.005371
-14735, 1957
301.607452, 352.874969
-7564, 114
45.000038, 0.001081
-32760, 4262
330.488464, 352.631958
-25491, -842
48.814117, 2.544806
-1984, 1354
225.000031, 327.264740
-1601, 119
179.997711, 0.005209
-32760, 7875
288.121796, 346.663147
-13963, 1113
318.814026, 355.955505
-4442, 667
201.801422, 352.647614
-21742, 943
326.309906, 357.768829
-21643, 942
345.963745, 357.754272
-12721, 402
270.028564, 358.726959
-12321, -2852
114.227692, 12.946521
-17375, -5713
128.659760, 18.014709
-14853, -7062
128.659760, 25.463367
-13587, -6843
134.999969, 26.565073
